"","ay","age","amount","metric","eval_date"
"1990.2792",1990,279,2002275294,"med_itdpaid",03/31/2013
"1991.2792",1991,279,2153945603,"med_itdpaid",03/31/2014
"1992.2792",1992,279,1721474281,"med_itdpaid",03/31/2015
"1993.2792",1993,279,1480915552,"med_itdpaid",03/31/2016
"1994.2792",1994,279,1445061271,"med_itdpaid",03/31/2017
"1995.2792",1995,279,1599246699,"med_itdpaid",03/31/2018
"1986.2912",1986,291,1092601395,"med_itdpaid",03/31/2010
"1987.2912",1987,291,1290006038,"med_itdpaid",03/31/2011
"1988.2912",1988,291,1499780487,"med_itdpaid",03/31/2012
"1989.2912",1989,291,1752510871,"med_itdpaid",03/31/2013
"1990.2912",1990,291,2010284395,"med_itdpaid",03/31/2014
"1991.2912",1991,291,2164715331,"med_itdpaid",03/31/2015
"1992.2912",1992,291,1730081652,"med_itdpaid",03/31/2016
"1993.2912",1993,291,1488320130,"med_itdpaid",03/31/2017
"1994.2912",1994,291,1455176700,"med_itdpaid",03/31/2018
"1986.3032",1986,303,1098064402,"med_itdpaid",03/31/2011
"1987.3032",1987,303,1296456068,"med_itdpaid",03/31/2012
"1988.3032",1988,303,1505779608,"med_itdpaid",03/31/2013
"1989.3032",1989,303,1763025936,"med_itdpaid",03/31/2014
"1990.3032",1990,303,2018325533,"med_itdpaid",03/31/2015
"1991.3032",1991,303,2173374193,"med_itdpaid",03/31/2016
"1992.3032",1992,303,1738732061,"med_itdpaid",03/31/2017
"1993.3032",1993,303,1497250051,"med_itdpaid",03/31/2018
"1986.3152",1986,315,1103554724,"med_itdpaid",03/31/2012
"1987.3152",1987,315,1302938349,"med_itdpaid",03/31/2013
"1988.3152",1988,315,1513308507,"med_itdpaid",03/31/2014
"1989.3152",1989,315,1771841066,"med_itdpaid",03/31/2015
"1990.3152",1990,315,2024380509,"med_itdpaid",03/31/2016
"1991.3152",1991,315,2179894315,"med_itdpaid",03/31/2017
"1992.3152",1992,315,1747425721,"med_itdpaid",03/31/2018
"1986.3272",1986,327,1109072497,"med_itdpaid",03/31/2013
"1987.3272",1987,327,1310755979,"med_itdpaid",03/31/2014
"1988.3272",1988,327,1519361741,"med_itdpaid",03/31/2015
"1989.3272",1989,327,1777156589,"med_itdpaid",03/31/2016
"1990.3272",1990,327,2028429270,"med_itdpaid",03/31/2017
"1991.3272",1991,327,2184254104,"med_itdpaid",03/31/2018
"1986.3392",1986,339,1114617860,"med_itdpaid",03/31/2014
"1987.3392",1987,339,1317309759,"med_itdpaid",03/31/2015
"1988.3392",1988,339,1523919826,"med_itdpaid",03/31/2016
"1989.3392",1989,339,1782488059,"med_itdpaid",03/31/2017
"1990.3392",1990,339,2032486129,"med_itdpaid",03/31/2018
"1986.3512",1986,351,1121305567,"med_itdpaid",03/31/2015
"1987.3512",1987,351,1321261688,"med_itdpaid",03/31/2016
"1988.3512",1988,351,1528491585,"med_itdpaid",03/31/2017
"1989.3512",1989,351,1787835523,"med_itdpaid",03/31/2018
"1986.3632",1986,363,1125790789,"med_itdpaid",03/31/2016
"1987.3632",1987,363,1325225473,"med_itdpaid",03/31/2017
"1988.3632",1988,363,1533077060,"med_itdpaid",03/31/2018
"1986.3752",1986,375,1132545534,"med_itdpaid",03/31/2017
"1987.3752",1987,375,1327875924,"med_itdpaid",03/31/2018
"1986.3891",1986,389,1137075716,"med_itdpaid",05/31/2018
"2007.153",2007,15,1891021773,"med_itdrptd",03/31/2008
"2008.153",2008,15,1906629757,"med_itdrptd",03/31/2009
"2009.153",2009,15,1804476376,"med_itdrptd",03/31/2010
"2010.153",2010,15,1872565897,"med_itdrptd",03/31/2011
"2011.153",2011,15,1831514776,"med_itdrptd",03/31/2012
"2012.153",2012,15,1982626093,"med_itdrptd",03/31/2013
"2013.153",2013,15,2100739344,"med_itdrptd",03/31/2014
"2014.153",2014,15,2134091799,"med_itdrptd",03/31/2015
"2015.153",2015,15,2269931708,"med_itdrptd",03/31/2016
"2016.153",2016,15,2361219477,"med_itdrptd",03/31/2017
"2017.153",2017,15,2457719010,"med_itdrptd",03/31/2018
"2006.273",2006,27,2397465647,"med_itdrptd",03/31/2008
"2007.273",2007,27,2566116546,"med_itdrptd",03/31/2009
"2008.273",2008,27,2627335805,"med_itdrptd",03/31/2010
"2009.273",2009,27,2582205694,"med_itdrptd",03/31/2011
"2010.273",2010,27,2679641799,"med_itdrptd",03/31/2012
"2011.273",2011,27,2659359455,"med_itdrptd",03/31/2013
"2012.273",2012,27,2757832896,"med_itdrptd",03/31/2014
"2013.273",2013,27,2842300333,"med_itdrptd",03/31/2015
"2014.273",2014,27,2827671633,"med_itdrptd",03/31/2016
"2015.273",2015,27,2982690264,"med_itdrptd",03/31/2017
"2016.273",2016,27,3041250686,"med_itdrptd",03/31/2018
"2005.393",2005,39,2671543456,"med_itdrptd",03/31/2008
"2006.393",2006,39,2790650013,"med_itdrptd",03/31/2009
"2007.393",2007,39,3004922476,"med_itdrptd",03/31/2010
"2008.393",2008,39,3123902273,"med_itdrptd",03/31/2011
"2009.393",2009,39,3052167130,"med_itdrptd",03/31/2012
"2010.393",2010,39,3247725860,"med_itdrptd",03/31/2013
"2011.393",2011,39,3151340954,"med_itdrptd",03/31/2014
"2012.393",2012,39,3179781329,"med_itdrptd",03/31/2015
"2013.393",2013,39,3180534072,"med_itdrptd",03/31/2016
"2014.393",2014,39,3209407304,"med_itdrptd",03/31/2017
"2015.393",2015,39,3334647715,"med_itdrptd",03/31/2018
"2004.513",2004,51,3222359707,"med_itdrptd",03/31/2008
"2005.513",2005,51,2877252302,"med_itdrptd",03/31/2009
"2006.513",2006,51,3055761764,"med_itdrptd",03/31/2010
"2007.513",2007,51,3347483638,"med_itdrptd",03/31/2011
"2008.513",2008,51,3486274936,"med_itdrptd",03/31/2012
"2009.513",2009,51,3458105359,"med_itdrptd",03/31/2013
"2010.513",2010,51,3627709786,"med_itdrptd",03/31/2014
"2011.513",2011,51,3475929072,"med_itdrptd",03/31/2015
"2012.513",2012,51,3427804273,"med_itdrptd",03/31/2016
"2013.513",2013,51,3425435196,"med_itdrptd",03/31/2017
"2014.513",2014,51,3414809371,"med_itdrptd",03/31/2018
"2003.633",2003,63,4305429632,"med_itdrptd",03/31/2008
"2004.633",2004,63,3473703764,"med_itdrptd",03/31/2009
"2005.633",2005,63,3107432486,"med_itdrptd",03/31/2010
"2006.633",2006,63,3287999659,"med_itdrptd",03/31/2011
"2007.633",2007,63,3608587361,"med_itdrptd",03/31/2012
"2008.633",2008,63,3789580856,"med_itdrptd",03/31/2013
"2009.633",2009,63,3734753787,"med_itdrptd",03/31/2014
"2010.633",2010,63,3874394051,"med_itdrptd",03/31/2015
"2011.633",2011,63,3681008888,"med_itdrptd",03/31/2016
"2012.633",2012,63,3602622291,"med_itdrptd",03/31/2017
"2013.633",2013,63,3535049122,"med_itdrptd",03/31/2018
"2002.753",2002,75,4922200888,"med_itdrptd",03/31/2008
"2003.753",2003,75,4525006543,"med_itdrptd",03/31/2009
"2004.753",2004,75,3668231174,"med_itdrptd",03/31/2010
"2005.753",2005,75,3337382490,"med_itdrptd",03/31/2011
"2006.753",2006,75,3488567638,"med_itdrptd",03/31/2012
"2007.753",2007,75,3857579889,"med_itdrptd",03/31/2013
"2008.753",2008,75,4009376545,"med_itdrptd",03/31/2014
"2009.753",2009,75,3917756723,"med_itdrptd",03/31/2015
"2010.753",2010,75,4013872237,"med_itdrptd",03/31/2016
"2011.753",2011,75,3773034110,"med_itdrptd",03/31/2017
"2012.753",2012,75,3692687848,"med_itdrptd",03/31/2018
"2001.873",2001,87,4869540613,"med_itdrptd",03/31/2008
"2002.873",2002,87,5109244522,"med_itdrptd",03/31/2009
"2003.873",2003,87,4719581824,"med_itdrptd",03/31/2010
"2004.873",2004,87,3895661507,"med_itdrptd",03/31/2011
"2005.873",2005,87,3527613292,"med_itdrptd",03/31/2012
"2006.873",2006,87,3659507452,"med_itdrptd",03/31/2013
"2007.873",2007,87,4015740665,"med_itdrptd",03/31/2014
"2008.873",2008,87,4149704724,"med_itdrptd",03/31/2015
"2009.873",2009,87,4015700641,"med_itdrptd",03/31/2016
"2010.873",2010,87,4106191299,"med_itdrptd",03/31/2017
"2011.873",2011,87,3814537485,"med_itdrptd",03/31/2018
"2000.993",2000,99,3400318651,"med_itdrptd",03/31/2008
"2001.993",2001,99,5059452697,"med_itdrptd",03/31/2009
"2002.993",2002,99,5282958836,"med_itdrptd",03/31/2010
"2003.993",2003,99,4908365097,"med_itdrptd",03/31/2011
"2004.993",2004,99,4043696645,"med_itdrptd",03/31/2012
"2005.993",2005,99,3668717824,"med_itdrptd",03/31/2013
"2006.993",2006,99,3794909228,"med_itdrptd",03/31/2014
"2007.993",2007,99,4128181404,"med_itdrptd",03/31/2015
"2008.993",2008,99,4232698819,"med_itdrptd",03/31/2016
"2009.993",2009,99,4071920450,"med_itdrptd",03/31/2017
"2010.993",2010,99,4151359403,"med_itdrptd",03/31/2018
"1999.1113",1999,111,2906953027,"med_itdrptd",03/31/2008
"2000.1113",2000,111,3475125662,"med_itdrptd",03/31/2009
"2001.1113",2001,111,5236533541,"med_itdrptd",03/31/2010
"2002.1113",2002,111,5430881683,"med_itdrptd",03/31/2011
"2003.1113",2003,111,5085066241,"med_itdrptd",03/31/2012
"2004.1113",2004,111,4173094937,"med_itdrptd",03/31/2013
"2005.1113",2005,111,3767773205,"med_itdrptd",03/31/2014
"2006.1113",2006,111,3863217594,"med_itdrptd",03/31/2015
"2007.1113",2007,111,4190104125,"med_itdrptd",03/31/2016
"2008.1113",2008,111,4270793108,"med_itdrptd",03/31/2017
"2009.1113",2009,111,4100423893,"med_itdrptd",03/31/2018
"1998.1233",1998,123,2603991320,"med_itdrptd",03/31/2008
"1999.1233",1999,123,2988347711,"med_itdrptd",03/31/2009
"2000.1233",2000,123,3541153049,"med_itdrptd",03/31/2010
"2001.1233",2001,123,5393629548,"med_itdrptd",03/31/2011
"2002.1233",2002,123,5577515488,"med_itdrptd",03/31/2012
"2003.1233",2003,123,5212192897,"med_itdrptd",03/31/2013
"2004.1233",2004,123,4281595406,"med_itdrptd",03/31/2014
"2005.1233",2005,123,3835593123,"med_itdrptd",03/31/2015
"2006.1233",2006,123,3921165858,"med_itdrptd",03/31/2016
"2007.1233",2007,123,4227815062,"med_itdrptd",03/31/2017
"2008.1233",2008,123,4300688660,"med_itdrptd",03/31/2018
"1997.1353",1997,135,2014881709,"med_itdrptd",03/31/2008
"1998.1353",1998,135,2658675137,"med_itdrptd",03/31/2009
"1999.1353",1999,135,3042137970,"med_itdrptd",03/31/2010
"2000.1353",2000,135,3619058416,"med_itdrptd",03/31/2011
"2001.1353",2001,135,5501502138,"med_itdrptd",03/31/2012
"2002.1353",2002,135,5689065798,"med_itdrptd",03/31/2013
"2003.1353",2003,135,5311224562,"med_itdrptd",03/31/2014
"2004.1353",2004,135,4315848169,"med_itdrptd",03/31/2015
"2005.1353",2005,135,3854771088,"med_itdrptd",03/31/2016
"2006.1353",2006,135,3932929355,"med_itdrptd",03/31/2017
"2007.1353",2007,135,4248954137,"med_itdrptd",03/31/2018
"1996.1473",1996,147,1683691069,"med_itdrptd",03/31/2008
"1997.1473",1997,147,2061223988,"med_itdrptd",03/31/2009
"1998.1473",1998,147,2711848640,"med_itdrptd",03/31/2010
"1999.1473",1999,147,3093854316,"med_itdrptd",03/31/2011
"2000.1473",2000,147,3676963351,"med_itdrptd",03/31/2012
"2001.1473",2001,147,5600529177,"med_itdrptd",03/31/2013
"2002.1473",2002,147,5763023653,"med_itdrptd",03/31/2014
"2003.1473",2003,147,5359025583,"med_itdrptd",03/31/2015
"2004.1473",2004,147,4333111561,"med_itdrptd",03/31/2016
"2005.1473",2005,147,3866335401,"med_itdrptd",03/31/2017
"2006.1473",2006,147,3940795214,"med_itdrptd",03/31/2018
"1995.1593",1995,159,1601107420,"med_itdrptd",03/31/2008
"1996.1593",1996,159,1717364890,"med_itdrptd",03/31/2009
"1997.1593",1997,159,2098326020,"med_itdrptd",03/31/2010
"1998.1593",1998,159,2738967127,"med_itdrptd",03/31/2011
"1999.1593",1999,159,3137168276,"med_itdrptd",03/31/2012
"2000.1593",2000,159,3739471728,"med_itdrptd",03/31/2013
"2001.1593",2001,159,5701338702,"med_itdrptd",03/31/2014
"2002.1593",2002,159,5803364819,"med_itdrptd",03/31/2015
"2003.1593",2003,159,5364384609,"med_itdrptd",03/31/2016
"2004.1593",2004,159,4328778450,"med_itdrptd",03/31/2017
"2005.1593",2005,159,3881800743,"med_itdrptd",03/31/2018
"1994.1713",1994,171,1460000521,"med_itdrptd",03/31/2008
"1995.1713",1995,171,1644337321,"med_itdrptd",03/31/2009
"1996.1713",1996,171,1743125363,"med_itdrptd",03/31/2010
"1997.1713",1997,171,2117210954,"med_itdrptd",03/31/2011
"1998.1713",1998,171,2766356798,"med_itdrptd",03/31/2012
"1999.1713",1999,171,3165402791,"med_itdrptd",03/31/2013
"2000.1713",2000,171,3784345389,"med_itdrptd",03/31/2014
"2001.1713",2001,171,5735546734,"med_itdrptd",03/31/2015
"2002.1713",2002,171,5791758089,"med_itdrptd",03/31/2016
"2003.1713",2003,171,5359020224,"med_itdrptd",03/31/2017
"2004.1713",2004,171,4320120893,"med_itdrptd",03/31/2018
"1993.1833",1993,183,1502969762,"med_itdrptd",03/31/2008
"1994.1833",1994,183,1471680525,"med_itdrptd",03/31/2009
"1995.1833",1995,183,1670646718,"med_itdrptd",03/31/2010
"1996.1833",1996,183,1765785993,"med_itdrptd",03/31/2011
"1997.1833",1997,183,2138383063,"med_itdrptd",03/31/2012
"1998.1833",1998,183,2802319436,"med_itdrptd",03/31/2013
"1999.1833",1999,183,3203387624,"med_itdrptd",03/31/2014
"2000.1833",2000,183,3803267116,"med_itdrptd",03/31/2015
"2001.1833",2001,183,5724075641,"med_itdrptd",03/31/2016
"2002.1833",2002,183,5785966331,"med_itdrptd",03/31/2017
"2003.1833",2003,183,5359020224,"med_itdrptd",03/31/2018
"1992.1953",1992,195,1761057913,"med_itdrptd",03/31/2008
"1993.1953",1993,195,1522508369,"med_itdrptd",03/31/2009
"1994.1953",1994,195,1502585816,"med_itdrptd",03/31/2010
"1995.1953",1995,195,1678999951,"med_itdrptd",03/31/2011
"1996.1953",1996,195,1786975425,"med_itdrptd",03/31/2012
"1997.1953",1997,195,2149074979,"med_itdrptd",03/31/2013
"1998.1953",1998,195,2821935672,"med_itdrptd",03/31/2014
"1999.1953",1999,195,3212997787,"med_itdrptd",03/31/2015
"2000.1953",2000,195,3795660581,"med_itdrptd",03/31/2016
"2001.1953",2001,195,5718351565,"med_itdrptd",03/31/2017
"2002.1953",2002,195,5780180365,"med_itdrptd",03/31/2018
"1991.2073",1991,207,2190637574,"med_itdrptd",03/31/2008
"1992.2073",1992,207,1771624261,"med_itdrptd",03/31/2009
"1993.2073",1993,207,1534688436,"med_itdrptd",03/31/2010
"1994.2073",1994,207,1519114260,"med_itdrptd",03/31/2011
"1995.2073",1995,207,1695789951,"med_itdrptd",03/31/2012
"1996.2073",1996,207,1801271228,"med_itdrptd",03/31/2013
"1997.2073",1997,207,2157671279,"med_itdrptd",03/31/2014
"1998.2073",1998,207,2855798900,"med_itdrptd",03/31/2015
"1999.2073",1999,207,3212997787,"med_itdrptd",03/31/2016
"2000.2073",2000,207,3776682279,"med_itdrptd",03/31/2017
"2001.2073",2001,207,5695478159,"med_itdrptd",03/31/2018
"1990.2193",1990,219,2038483270,"med_itdrptd",03/31/2008
"1991.2193",1991,219,2205972037,"med_itdrptd",03/31/2009
"1992.2193",1992,219,1787568879,"med_itdrptd",03/31/2010
"1993.2193",1993,219,1542361878,"med_itdrptd",03/31/2011
"1994.2193",1994,219,1535824517,"med_itdrptd",03/31/2012
"1995.2193",1995,219,1716139430,"med_itdrptd",03/31/2013
"1996.2193",1996,219,1813880127,"med_itdrptd",03/31/2014
"1997.2193",1997,219,2157671279,"med_itdrptd",03/31/2015
"1998.2193",1998,219,2852943101,"med_itdrptd",03/31/2016
"1999.2193",1999,219,3206571791,"med_itdrptd",03/31/2017
"2000.2193",2000,219,3769128914,"med_itdrptd",03/31/2018
"1989.2313",1989,231,1788999158,"med_itdrptd",03/31/2008
"1990.2313",1990,231,2050714169,"med_itdrptd",03/31/2009
"1991.2313",1991,231,2219207869,"med_itdrptd",03/31/2010
"1992.2313",1992,231,1789356448,"med_itdrptd",03/31/2011
"1993.2313",1993,231,1562412582,"med_itdrptd",03/31/2012
"1994.2313",1994,231,1543503639,"med_itdrptd",03/31/2013
"1995.2313",1995,231,1709274872,"med_itdrptd",03/31/2014
"1996.2313",1996,231,1819321767,"med_itdrptd",03/31/2015
"1997.2313",1997,231,2146882922,"med_itdrptd",03/31/2016
"1998.2313",1998,231,2852943101,"med_itdrptd",03/31/2017
"1999.2313",1999,231,3196952076,"med_itdrptd",03/31/2018
"1988.2433",1988,243,1532631565,"med_itdrptd",03/31/2008
"1989.2433",1989,243,1797944154,"med_itdrptd",03/31/2009
"1990.2433",1990,243,2067119883,"med_itdrptd",03/31/2010
"1991.2433",1991,243,2230303908,"med_itdrptd",03/31/2011
"1992.2433",1992,243,1794724517,"med_itdrptd",03/31/2012
"1993.2433",1993,243,1582723946,"med_itdrptd",03/31/2013
"1994.2433",1994,243,1552764661,"med_itdrptd",03/31/2014
"1995.2433",1995,243,1721239797,"med_itdrptd",03/31/2015
"1996.2433",1996,243,1819321767,"med_itdrptd",03/31/2016
"1997.2433",1997,243,2140442274,"med_itdrptd",03/31/2017
"1998.2433",1998,243,2841531329,"med_itdrptd",03/31/2018
"1987.2553",1987,255,1330058550,"med_itdrptd",03/31/2008
"1988.2553",1988,255,1541827354,"med_itdrptd",03/31/2009
"1989.2553",1989,255,1812327707,"med_itdrptd",03/31/2010
"1990.2553",1990,255,2077455482,"med_itdrptd",03/31/2011
"1991.2553",1991,255,2234764516,"med_itdrptd",03/31/2012
"1992.2553",1992,255,1803698140,"med_itdrptd",03/31/2013
"1993.2553",1993,255,1584306670,"med_itdrptd",03/31/2014
"1994.2553",1994,255,1558975720,"med_itdrptd",03/31/2015
"1995.2553",1995,255,1721239797,"med_itdrptd",03/31/2016
"1996.2553",1996,255,1821141089,"med_itdrptd",03/31/2017
"1997.2553",1997,255,2136161389,"med_itdrptd",03/31/2018
"1986.2673",1986,267,1130620582,"med_itdrptd",03/31/2008
"1987.2673",1987,267,1336708843,"med_itdrptd",03/31/2009
"1988.2673",1988,267,1549536491,"med_itdrptd",03/31/2010
"1989.2673",1989,267,1821389346,"med_itdrptd",03/31/2011
"1990.2673",1990,267,2083687849,"med_itdrptd",03/31/2012
"1991.2673",1991,267,2243703574,"med_itdrptd",03/31/2013
"1992.2673",1992,267,1809109234,"med_itdrptd",03/31/2014
"1993.2673",1993,267,1585890977,"med_itdrptd",03/31/2015
"1994.2673",1994,267,1560534695,"med_itdrptd",03/31/2016
"1995.2673",1995,267,1716076077,"med_itdrptd",03/31/2017
"1996.2673",1996,267,1817498807,"med_itdrptd",03/31/2018
"1986.2793",1986,279,1134012444,"med_itdrptd",03/31/2009
"1987.2793",1987,279,1350075931,"med_itdrptd",03/31/2010
"1988.2793",1988,279,1557284173,"med_itdrptd",03/31/2011
"1989.2793",1989,279,1832317682,"med_itdrptd",03/31/2012
"1990.2793",1990,279,2087855224,"med_itdrptd",03/31/2013
"1991.2793",1991,279,2245947278,"med_itdrptd",03/31/2014
"1992.2793",1992,279,1814536562,"med_itdrptd",03/31/2015
"1993.2793",1993,279,1584305086,"med_itdrptd",03/31/2016
"1994.2793",1994,279,1554292557,"med_itdrptd",03/31/2017
"1995.2793",1995,279,1712643925,"med_itdrptd",03/31/2018
"1986.2913",1986,291,1140816519,"med_itdrptd",03/31/2010
"1987.2913",1987,291,1348725856,"med_itdrptd",03/31/2011
"1988.2913",1988,291,1558841457,"med_itdrptd",03/31/2012
"1989.2913",1989,291,1845143906,"med_itdrptd",03/31/2013
"1990.2913",1990,291,2096206645,"med_itdrptd",03/31/2014
"1991.2913",1991,291,2252685120,"med_itdrptd",03/31/2015
"1992.2913",1992,291,1812722025,"med_itdrptd",03/31/2016
"1993.2913",1993,291,1577967865,"med_itdrptd",03/31/2017
"1994.2913",1994,291,1549629679,"med_itdrptd",03/31/2018
"1986.3033",1986,303,1147661418,"med_itdrptd",03/31/2011
"1987.3033",1987,303,1356818211,"med_itdrptd",03/31/2012
"1988.3033",1988,303,1566635665,"med_itdrptd",03/31/2013
"1989.3033",1989,303,1845143906,"med_itdrptd",03/31/2014
"1990.3033",1990,303,2089918025,"med_itdrptd",03/31/2015
"1991.3033",1991,303,2254937805,"med_itdrptd",03/31/2016
"1992.3033",1992,303,1810909303,"med_itdrptd",03/31/2017
"1993.3033",1993,303,1581123801,"med_itdrptd",03/31/2018
"1986.3153",1986,315,1153399725,"med_itdrptd",03/31/2012
"1987.3153",1987,315,1360888665,"med_itdrptd",03/31/2013
"1988.3153",1988,315,1569768936,"med_itdrptd",03/31/2014
"1989.3153",1989,315,1848834194,"med_itdrptd",03/31/2015
"1990.3153",1990,315,2090127017,"med_itdrptd",03/31/2016
"1991.3153",1991,315,2252682867,"med_itdrptd",03/31/2017
"1992.3153",1992,315,1814531122,"med_itdrptd",03/31/2018
"1986.3273",1986,327,1159166723,"med_itdrptd",03/31/2013
"1987.3273",1987,327,1367693109,"med_itdrptd",03/31/2014
"1988.3273",1988,327,1574478243,"med_itdrptd",03/31/2015
"1989.3273",1989,327,1846985359,"med_itdrptd",03/31/2016
"1990.3273",1990,327,2092217144,"med_itdrptd",03/31/2017
"1991.3273",1991,327,2250430184,"med_itdrptd",03/31/2018
"1986.3393",1986,339,1163803390,"med_itdrptd",03/31/2014
"1987.3393",1987,339,1371796188,"med_itdrptd",03/31/2015
"1988.3393",1988,339,1577627199,"med_itdrptd",03/31/2016
"1989.3393",1989,339,1845138374,"med_itdrptd",03/31/2017
"1990.3393",1990,339,2090124927,"med_itdrptd",03/31/2018
"1986.3513",1986,351,1166130997,"med_itdrptd",03/31/2015
"1987.3513",1987,351,1373167984,"med_itdrptd",03/31/2016
"1988.3513",1988,351,1577627199,"med_itdrptd",03/31/2017
"1989.3513",1989,351,1845138374,"med_itdrptd",03/31/2018
"1986.3633",1986,363,1167297128,"med_itdrptd",03/31/2016
"1987.3633",1987,363,1371794816,"med_itdrptd",03/31/2017
"1988.3633",1988,363,1574471945,"med_itdrptd",03/31/2018
"1986.3753",1986,375,1164962534,"med_itdrptd",03/31/2017
"1987.3753",1987,375,1373166611,"med_itdrptd",03/31/2018
"1986.3892",1986,389,1169622384,"med_itdrptd",05/31/2018
